,base,clouds,cod,coord,dt,id,main,message,name,rain,sys,timezone,visibility,weather,wind
339,stations,{'all': 0},200,"{'lon': -68.77, 'lat': -11.02}",1561859654.0,3919998.0,"{'temp': 74.43, 'pressure': 1012, 'humidity': 79, 'temp_min': 74.43, 'temp_max': 74.43, 'sea_level': 1012, 'grnd_level': 982.3}",,Cobija,,"{'message': 0.008, 'country': 'BR', 'sunrise': 1561805632, 'sunset': 1561846973}",-14400.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.21, 'deg': 28.085}"
340,stations,{'all': 100},200,"{'lon': 73.07, 'lat': 6.62}",1561859654.0,1337613.0,"{'temp': 83.3, 'pressure': 1010.07, 'humidity': 78, 'temp_min': 83.3, 'temp_max': 83.3, 'sea_level': 1010.07, 'grnd_level': 1010.36}",,Kulhudhuffushi,,"{'message': 0.0063, 'country': 'MV', 'sunrise': 1561856165, 'sunset': 1561901171}",18000.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 12.17, 'deg': 302.539}"
341,stations,{'all': 90},200,"{'lon': -99.36, 'lat': 49.87}",1561859655.0,5916706.0,"{'temp': 75.2, 'pressure': 1013, 'humidity': 78, 'temp_min': 75.2, 'temp_max': 75.2}",,Carberry,,"{'type': 1, 'id': 750, 'message': 0.0065, 'country': 'CA', 'sunrise': 1561804305, 'sunset': 1561862985}",-18000.0,24140.0,"[{'id': 520, 'main': 'Rain', 'description': 'light intensity shower rain', 'icon': '09n'}]","{'speed': 3.36, 'deg': 60}"
342,stations,{'all': 1},200,"{'lon': -105.84, 'lat': 46.41}",1561859655.0,5666176.0,"{'temp': 80.46, 'pressure': 1017, 'humidity': 32, 'temp_min': 79, 'temp_max': 82.4}",,Miles City,,"{'type': 1, 'id': 4930, 'message': 0.0073, 'country': 'US', 'sunrise': 1561806814, 'sunset': 1561863587}",-21600.0,16093.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 11.41, 'deg': 360}"
343,stations,{'all': 25},200,"{'lon': 7.44, 'lat': 10.52}",1561859655.0,2335727.0,"{'temp': 71.33, 'pressure': 1013.04, 'humidity': 88, 'temp_min': 71.33, 'temp_max': 71.33, 'sea_level': 1013.04, 'grnd_level': 947.9}",,Kaduna,,"{'message': 0.0065, 'country': 'NG', 'sunrise': 1561871505, 'sunset': 1561917337}",3600.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.47, 'deg': 230.554}"
344,stations,{'all': 100},200,"{'lon': -46.05, 'lat': 60.91}",1561859655.0,3421719.0,"{'temp': 44.6, 'pressure': 1018, 'humidity': 87, 'temp_min': 44.6, 'temp_max': 44.6}",,Narsaq,,"{'type': 1, 'id': 47, 'message': 0.0061, 'country': 'GL', 'sunrise': 1561786401, 'sunset': 1561855297}",-7200.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 2.24, 'deg': 210}"
345,stations,{'all': 90},200,"{'lon': 134.26, 'lat': 7.04}",1561859363.0,7671223.0,"{'temp': 84.2, 'pressure': 1011, 'humidity': 74, 'temp_min': 84.2, 'temp_max': 84.2}",,Kloulklubed,,"{'type': 1, 'id': 7901, 'message': 0.0107, 'country': 'PW', 'sunrise': 1561841433, 'sunset': 1561886528}",32400.0,22530.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 4.7, 'deg': 130}"
346,stations,{'all': 100},200,"{'lon': -52.96, 'lat': 5.38}",1561859655.0,3380290.0,"{'temp': 80.6, 'pressure': 1014.03, 'humidity': 81, 'temp_min': 80.6, 'temp_max': 80.6, 'sea_level': 1014.03, 'grnd_level': 1013.15}",,Sinnamary,{'3h': 5.75},"{'message': 0.0085, 'country': 'GF', 'sunrise': 1561800133, 'sunset': 1561844882}",-10800.0,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 14.07, 'deg': 89.581}"
347,stations,{'all': 0},200,"{'lon': 17.69, 'lat': -2.72}",1561859656.0,2311968.0,"{'temp': 75.54, 'pressure': 1010.74, 'humidity': 71, 'temp_min': 75.54, 'temp_max': 75.54, 'sea_level': 1010.74, 'grnd_level': 974.38}",,Nioki,{'3h': 0.25},"{'message': 0.0075, 'country': 'CD', 'sunrise': 1561870424, 'sunset': 1561913498}",3600.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 3.13, 'deg': 329.655}"
348,stations,{'all': 99},200,"{'lon': -11.83, 'lat': 7.62}",1561859656.0,2409215.0,"{'temp': 73.69, 'pressure': 1013.34, 'humidity': 97, 'temp_min': 73.69, 'temp_max': 73.69, 'sea_level': 1013.34, 'grnd_level': 1010.76}",,Mattru,{'3h': 3.562},"{'message': 0.0077, 'country': 'SL', 'sunrise': 1561876439, 'sunset': 1561921654}",0.0,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 3.89, 'deg': 153.965}"
349,stations,{'all': 99},200,"{'lon': 135.86, 'lat': -34.72}",1561859656.0,2063036.0,"{'temp': 57.47, 'pressure': 1020.67, 'humidity': 72, 'temp_min': 57.47, 'temp_max': 57.47, 'sea_level': 1020.67, 'grnd_level': 1020.55}",,Port Lincoln,{'3h': 0.188},"{'message': 0.007, 'country': 'AU', 'sunrise': 1561845870, 'sunset': 1561881323}",34200.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 26.35, 'deg': 299.647}"
350,stations,{'all': 0},200,"{'lon': 114.88, 'lat': 40.77}",1561859656.0,2033196.0,"{'temp': 63.81, 'pressure': 1007.25, 'humidity': 46, 'temp_min': 63.81, 'temp_max': 63.81, 'sea_level': 1007.25, 'grnd_level': 850.35}",,Zhangjiakou,,"{'message': 0.0064, 'country': 'CN', 'sunrise': 1561841515, 'sunset': 1561895749}",28800.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 18.7, 'deg': 343.273}"
351,stations,{'all': 75},200,"{'lon': -114.38, 'lat': 62.45}",1561859656.0,6185377.0,"{'temp': 71.74, 'pressure': 1011, 'humidity': 27, 'temp_min': 71.01, 'temp_max': 73.4}",,Yellowknife,,"{'type': 1, 'id': 1007, 'message': 0.0066, 'country': 'CA', 'sunrise': 1561801501, 'sunset': 1561872999}",-21600.0,24140.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 10.29, 'deg': 320, 'gust': 7.7}"
352,stations,{'all': 100},200,"{'lon': 22.35, 'lat': 70.24}",1561859656.0,778362.0,"{'temp': 42.66, 'pressure': 995, 'humidity': 80, 'temp_min': 41, 'temp_max': 44.01}",,Oksfjord,,"{'type': 1, 'id': 1632, 'message': 0.0072, 'country': 'NO', 'sunrise': 0, 'sunset': 0}",7200.0,10000.0,"[{'id': 300, 'main': 'Drizzle', 'description': 'light intensity drizzle', 'icon': '09d'}]","{'speed': 39.15, 'deg': 270, 'gust': 23.1}"
353,stations,{'all': 33},200,"{'lon': 100.22, 'lat': 64.27}",1561859657.0,2014833.0,"{'temp': 85.89, 'pressure': 1011.17, 'humidity': 28, 'temp_min': 85.89, 'temp_max': 85.89, 'sea_level': 1011.17, 'grnd_level': 967.08}",,Tura,,"{'message': 0.0072, 'country': 'RU', 'sunrise': 1561834278, 'sunset': 1561910024}",25200.0,,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 9.8, 'deg': 190.069}"
354,,,404,,,,,city not found,,,,,,,
355,stations,{'all': 20},200,"{'lon': -79.87, 'lat': 43.26}",1561859657.0,5969785.0,"{'temp': 74.57, 'pressure': 1015, 'humidity': 64, 'temp_min': 73, 'temp_max': 77}",,Hamilton,,"{'type': 1, 'id': 818, 'message': 0.0072, 'country': 'CA', 'sunrise': 1561801321, 'sunset': 1561856612}",-14400.0,24140.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 8.05, 'deg': 300}"
356,stations,{'all': 91},200,"{'lon': 63.78, 'lat': 67.55}",1561859657.0,1486910.0,"{'temp': 64.64, 'pressure': 1007.96, 'humidity': 39, 'temp_min': 64.64, 'temp_max': 64.64, 'sea_level': 1007.96, 'grnd_level': 987.79}",,Komsomolskiy,,"{'message': 0.0091, 'country': 'RU', 'sunrise': 0, 'sunset': 0}",10800.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 25.03, 'deg': 147.554}"
357,stations,{'all': 90},200,"{'lon': -0.6, 'lat': 45.6}",1561859657.0,3026644.0,"{'temp': 65.71, 'pressure': 1018, 'humidity': 93, 'temp_min': 64, 'temp_max': 69.01}",,Souillac,,"{'type': 1, 'id': 6452, 'message': 0.0092, 'country': 'FR', 'sunrise': 1561868179, 'sunset': 1561924523}",7200.0,5000.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 4.7, 'deg': 210}"
358,stations,{'all': 20},200,"{'lon': -23.22, 'lat': 15.13}",1561859657.0,3374120.0,"{'temp': 73.4, 'pressure': 1014, 'humidity': 78, 'temp_min': 73.4, 'temp_max': 73.4}",,Vila do Maio,,"{'type': 1, 'id': 2462, 'message': 0.007, 'country': 'CV', 'sunrise': 1561878358, 'sunset': 1561925203}",-3600.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 21.92, 'deg': 20}"
359,,,404,,,,,city not found,,,,,,,
360,stations,{'all': 20},200,"{'lon': -81.92, 'lat': 23.15}",1561859658.0,3537845.0,"{'temp': 73.27, 'pressure': 1018, 'humidity': 88, 'temp_min': 73, 'temp_max': 73.4}",,Santa Cruz del Norte,,"{'type': 1, 'id': 7236, 'message': 0.0064, 'country': 'CU', 'sunrise': 1561805080, 'sunset': 1561853838}",-14400.0,8000.0,"[{'id': 200, 'main': 'Thunderstorm', 'description': 'thunderstorm with light rain', 'icon': '11n'}]","{'speed': 9.17, 'deg': 30}"
361,stations,{'all': 54},200,"{'lon': -55.87, 'lat': -1.77}",1561859658.0,3393471.0,"{'temp': 79.97, 'pressure': 1012.08, 'humidity': 77, 'temp_min': 79.97, 'temp_max': 79.97, 'sea_level': 1012.08, 'grnd_level': 1011.26}",,Oriximina,,"{'message': 0.0071, 'country': 'BR', 'sunrise': 1561801572, 'sunset': 1561844841}",-10800.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 5.21, 'deg': 83.198}"
362,stations,{'all': 2},200,"{'lon': -66.09, 'lat': -2.51}",1561859658.0,3664207.0,"{'temp': 77.79, 'pressure': 1012.2, 'humidity': 84, 'temp_min': 77.79, 'temp_max': 77.79, 'sea_level': 1012.2, 'grnd_level': 1006.14}",,Fonte Boa,{'3h': 0.75},"{'message': 0.0065, 'country': 'BR', 'sunrise': 1561804101, 'sunset': 1561847218}",-14400.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 5.91, 'deg': 11.88}"
363,stations,{'all': 40},200,"{'lon': -82.53, 'lat': 33.19}",1561859658.0,4231997.0,"{'temp': 76.53, 'pressure': 1020, 'humidity': 83, 'temp_min': 73.4, 'temp_max': 79}",,Avera,,"{'type': 1, 'id': 4414, 'message': 0.0095, 'country': 'US', 'sunrise': 1561803821, 'sunset': 1561855390}",-14400.0,16093.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 4.7, 'deg': 240}"
364,stations,{'all': 40},200,"{'lon': 88.39, 'lat': 69.49}",1561859658.0,1490256.0,"{'temp': 50, 'pressure': 1017, 'humidity': 76, 'temp_min': 50, 'temp_max': 50}",,Talnakh,,"{'type': 1, 'id': 8951, 'message': 0.0059, 'country': 'RU', 'sunrise': 0, 'sunset': 0}",25200.0,10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 13.42, 'deg': 250}"
365,stations,{'all': 90},200,"{'lon': -73.83, 'lat': -41.87}",1561859658.0,3899695.0,"{'temp': 35.6, 'pressure': 1020, 'humidity': 100, 'temp_min': 35.6, 'temp_max': 35.6}",,Ancud,,"{'type': 1, 'id': 8512, 'message': 0.0054, 'country': 'CL', 'sunrise': 1561811034, 'sunset': 1561844000}",-14400.0,1000.0,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]","{'speed': 3.36, 'deg': 200}"
366,,,404,,,,,city not found,,,,,,,
367,stations,{'all': 0},200,"{'lon': -70.03, 'lat': -4.38}",1561859659.0,3665016.0,"{'temp': 95, 'pressure': 1011, 'humidity': 100, 'temp_min': 95, 'temp_max': 95}",,Benjamin Constant,,"{'type': 1, 'id': 8600, 'message': 0.0102, 'country': 'BR', 'sunrise': 1561805240, 'sunset': 1561847970}",-18000.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 1.86, 'deg': 246.164}"
368,stations,{'all': 75},200,"{'lon': -73.36, 'lat': 41.14}",1561859659.0,4845585.0,"{'temp': 73.56, 'pressure': 1011, 'humidity': 88, 'temp_min': 70, 'temp_max': 77}",,Westport,,"{'type': 1, 'id': 4445, 'message': 0.0144, 'country': 'US', 'sunrise': 1561800206, 'sunset': 1561854603}",-14400.0,16093.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",{'speed': 4.7}
369,stations,{'all': 0},200,"{'lon': 32.53, 'lat': 34.92}",1561859659.0,146639.0,"{'temp': 73.63, 'pressure': 1004, 'humidity': 78, 'temp_min': 68, 'temp_max': 77}",,Lasa,,"{'type': 1, 'id': 6374, 'message': 0.0091, 'country': 'CY', 'sunrise': 1561862343, 'sunset': 1561914454}",10800.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.7, 'deg': 10}"
370,,,404,,,,,city not found,,,,,,,
371,stations,{'all': 100},200,"{'lon': -96.99, 'lat': 50.56}",1561859659.0,5961417.0,"{'temp': 77.86, 'pressure': 1015, 'humidity': 45, 'temp_min': 75.99, 'temp_max': 80.01}",,Husavik,{'3h': 9.312},"{'type': 3, 'id': 19218, 'message': 0.0067, 'country': 'CA', 'sunrise': 1561803524, 'sunset': 1561862629}",-18000.0,,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 7.96, 'deg': 100.918}"
372,stations,{'all': 0},200,"{'lon': 139.49, 'lat': -20.73}",1561859659.0,2065594.0,"{'temp': 69.8, 'pressure': 1022, 'humidity': 32, 'temp_min': 69.8, 'temp_max': 69.8}",,Mount Isa,,"{'type': 1, 'id': 9495, 'message': 0.0095, 'country': 'AU', 'sunrise': 1561843132, 'sunset': 1561882318}",36000.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 9.17, 'deg': 140}"
373,stations,{'all': 0},200,"{'lon': 76.62, 'lat': 56.56}",1561859659.0,1501000.0,"{'temp': 58.61, 'pressure': 1021.14, 'humidity': 70, 'temp_min': 58.61, 'temp_max': 58.61, 'sea_level': 1021.14, 'grnd_level': 1008.31}",,Kyshtovka,,"{'message': 0.0065, 'country': 'RU', 'sunrise': 1561845977, 'sunset': 1561909654}",25200.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 4.63, 'deg': 1.497}"
374,stations,{'all': 74},200,"{'lon': -111.1, 'lat': 30.58}",1561859452.0,3996893.0,"{'temp': 99, 'pressure': 1006, 'humidity': 16, 'temp_min': 99, 'temp_max': 99}",,Caborca,,"{'type': 3, 'id': 2009187, 'message': 0.0052, 'country': 'MX', 'sunrise': 1561811076, 'sunset': 1561861850}",-25200.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 8.99, 'deg': 270, 'gust': 7.15}"
375,stations,{'all': 58},200,"{'lon': 26.69, 'lat': 13.6}",1561859660.0,364933.0,"{'temp': 84.26, 'pressure': 1008.46, 'humidity': 49, 'temp_min': 84.26, 'temp_max': 84.26, 'sea_level': 1008.46, 'grnd_level': 934.68}",,Umm Kaddadah,,"{'message': 0.0055, 'country': 'SD', 'sunrise': 1561866548, 'sunset': 1561913053}",7200.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 11.48, 'deg': 203.858}"
376,stations,{'all': 0},200,"{'lon': 24.73, 'lat': -34}",1561859660.0,986717.0,"{'temp': 49.41, 'pressure': 1014.34, 'humidity': 51, 'temp_min': 49.41, 'temp_max': 49.41, 'sea_level': 1014.34, 'grnd_level': 983.03}",,Kruisfontein,,"{'message': 0.0063, 'country': 'ZA', 'sunrise': 1561872430, 'sunset': 1561908112}",7200.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3.62, 'deg': 23.105}"
377,stations,{'all': 66},200,"{'lon': 9.75, 'lat': 10.31}",1561859660.0,2347470.0,"{'temp': 74.19, 'pressure': 1012.21, 'humidity': 79, 'temp_min': 74.19, 'temp_max': 74.19, 'sea_level': 1012.21, 'grnd_level': 945.11}",,Miri,,"{'message': 0.0083, 'country': 'NG', 'sunrise': 1561870973, 'sunset': 1561916760}",3600.0,,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 4.03, 'deg': 229.565}"
378,stations,{'all': 99},200,"{'lon': 130.41, 'lat': 67.8}",1561859660.0,2027042.0,"{'temp': 50.49, 'pressure': 1010.08, 'humidity': 58, 'temp_min': 50.49, 'temp_max': 50.49, 'sea_level': 1010.08, 'grnd_level': 907.63}",,Batagay-Alyta,,"{'message': 0.0063, 'country': 'RU', 'sunrise': 0, 'sunset': 0}",32400.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 3.42, 'deg': 95.025}"
379,stations,{'all': 75},200,"{'lon': -68.52, 'lat': 63.75}",1561859660.0,5983720.0,"{'temp': 39.11, 'pressure': 1018, 'humidity': 86, 'temp_min': 39, 'temp_max': 39.2}",,Iqaluit,,"{'type': 1, 'id': 797, 'message': 0.0073, 'country': 'CA', 'sunrise': 1561789046, 'sunset': 1561863439}",-14400.0,48279.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09n'}]","{'speed': 13.87, 'deg': 180}"
380,stations,{'all': 100},200,"{'lon': -77.37, 'lat': 4.95}",1561859660.0,3672086.0,"{'temp': 81.48, 'pressure': 1011.29, 'humidity': 81, 'temp_min': 81.48, 'temp_max': 81.48, 'sea_level': 1011.29, 'grnd_level': 1010.57}",,Pizarro,{'3h': 2.875},"{'message': 0.0068, 'country': 'CO', 'sunrise': 1561806038, 'sunset': 1561850696}",-18000.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 8.08, 'deg': 256.156}"
381,stations,{'all': 99},200,"{'lon': 150.67, 'lat': -10.62}",1561859661.0,2132606.0,"{'temp': 74.14, 'pressure': 1011.57, 'humidity': 79, 'temp_min': 74.14, 'temp_max': 74.14, 'sea_level': 1011.57, 'grnd_level': 997}",,Samarai,{'3h': 0.188},"{'message': 0.006, 'country': 'PG', 'sunrise': 1561839327, 'sunset': 1561880756}",36000.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 8.93, 'deg': 174.195}"
382,,,404,,,,,city not found,,,,,,,
383,stations,{'all': 90},200,"{'lon': -4.17, 'lat': 56.13}",1561859661.0,2636910.0,"{'temp': 58.12, 'pressure': 1007, 'humidity': 93, 'temp_min': 57, 'temp_max': 59}",,Kippen,,"{'type': 1, 'id': 1441, 'message': 0.008, 'country': 'GB', 'sunrise': 1561865577, 'sunset': 1561928839}",3600.0,7000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 10.29, 'deg': 220}"
384,stations,{'all': 90},200,"{'lon': 98.78, 'lat': 1.74}",1561859661.0,1213855.0,"{'temp': 81.45, 'pressure': 1010.51, 'humidity': 77, 'temp_min': 81.45, 'temp_max': 81.45, 'sea_level': 1010.51, 'grnd_level': 1009.88}",,Sibolga,,"{'message': 0.007, 'country': 'ID', 'sunrise': 1561850501, 'sunset': 1561894493}",25200.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 5.97, 'deg': 105.089}"
385,stations,{'all': 75},200,"{'lon': 139.16, 'lat': -34.85}",1561859661.0,2067070.0,"{'temp': 53.13, 'pressure': 1023, 'humidity': 81, 'temp_min': 50, 'temp_max': 57}",,Palmer,,"{'type': 1, 'id': 9566, 'message': 0.0067, 'country': 'AU', 'sunrise': 1561845098, 'sunset': 1561880510}",34200.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 14.99, 'deg': 340}"
386,stations,{'all': 100},200,"{'lon': 113.28, 'lat': 46.68}",1561859661.0,2032614.0,"{'temp': 66.89, 'pressure': 1009.38, 'humidity': 36, 'temp_min': 66.89, 'temp_max': 66.89, 'sea_level': 1009.38, 'grnd_level': 885.51}",,Baruun-Urt,,"{'message': 0.0088, 'country': 'MN', 'sunrise': 1561840569, 'sunset': 1561897464}",28800.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 4.41, 'deg': 81.055}"
387,stations,{'all': 75},200,"{'lon': -9.06, 'lat': 42.77}",1561859661.0,3115824.0,"{'temp': 60.03, 'pressure': 1019, 'humidity': 93, 'temp_min': 57.2, 'temp_max': 63}",,Muros,,"{'type': 1, 'id': 6434, 'message': 0.0068, 'country': 'ES', 'sunrise': 1561870856, 'sunset': 1561925907}",7200.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 5.82, 'deg': 10}"
388,stations,{'all': 0},200,"{'lon': 4.03, 'lat': 13.64}",1561859662.0,2445553.0,"{'temp': 86.51, 'pressure': 1010.68, 'humidity': 54, 'temp_min': 86.51, 'temp_max': 86.51, 'sea_level': 1010.68, 'grnd_level': 981.63}",,Dogondoutchi,,"{'message': 0.0084, 'country': 'NE', 'sunrise': 1561871983, 'sunset': 1561918496}",3600.0,,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 10.04, 'deg': 234.717}"
389,stations,{'all': 20},200,"{'lon': -7.56, 'lat': 12.86}",1561859662.0,2454530.0,"{'temp': 77, 'pressure': 1015, 'humidity': 88, 'temp_min': 77, 'temp_max': 77}",,Koulikoro,,"{'type': 1, 'id': 2354, 'message': 0.0117, 'country': 'ML', 'sunrise': 1561874851, 'sunset': 1561921192}",0.0,10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",{'speed': 2.24}
390,stations,{'all': 75},200,"{'lon': 150.85, 'lat': -34.58}",1561859662.0,6255012.0,"{'temp': 59.88, 'pressure': 1020, 'humidity': 44, 'temp_min': 57, 'temp_max': 62.01}",,Flinders,,"{'type': 1, 'id': 9594, 'message': 0.0072, 'country': 'AU', 'sunrise': 1561842250, 'sunset': 1561877746}",36000.0,10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 14.99, 'deg': 310}"
391,stations,{'all': 100},200,"{'lon': 170.5, 'lat': -45.87}",1561859662.0,2191562.0,"{'temp': 54, 'pressure': 1029, 'humidity': 39, 'temp_min': 54, 'temp_max': 54}",,Dunedin,,"{'type': 3, 'id': 75281, 'message': 0.0058, 'country': 'NZ', 'sunrise': 1561839634, 'sunset': 1561870929}",43200.0,,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 11.99, 'deg': 52, 'gust': 6.71}"
392,stations,{'all': 98},200,"{'lon': 137.58, 'lat': -33.04}",1561859662.0,2058430.0,"{'temp': 53.6, 'pressure': 1026, 'humidity': 71, 'temp_min': 53.6, 'temp_max': 53.6}",,Whyalla,,"{'type': 1, 'id': 9613, 'message': 0.0072, 'country': 'AU', 'sunrise': 1561845202, 'sunset': 1561881165}",34200.0,10000.0,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]","{'speed': 11.41, 'deg': 330}"
393,stations,{'all': 100},200,"{'lon': 159.24, 'lat': 61.92}",1561859662.0,2125693.0,"{'temp': 47.73, 'pressure': 1007.39, 'humidity': 89, 'temp_min': 47.73, 'temp_max': 47.73, 'sea_level': 1007.39, 'grnd_level': 988.27}",,Evensk,{'3h': 0.25},"{'message': 0.0062, 'country': 'RU', 'sunrise': 1561822736, 'sunset': 1561893233}",39600.0,,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 3.87, 'deg': 178.206}"
394,stations,{'all': 0},200,"{'lon': 130.99, 'lat': -25.24}",1561859663.0,6355222.0,"{'temp': 57.2, 'pressure': 1025, 'humidity': 24, 'temp_min': 57.2, 'temp_max': 57.2}",,Yulara,,"{'type': 1, 'id': 9487, 'message': 0.0065, 'country': 'AU', 'sunrise': 1561845720, 'sunset': 1561883811}",34200.0,10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 14.99, 'deg': 90}"
